Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,1,148200,1,148200,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,1,350600,1,350600,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,2,305600,16,19100,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,2,338100,16,21131.25,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,1,41000,16,2562.5,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,2,83500,32,2609.38,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,3,138500,64,2164.06,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,4,199200,128,1556.25,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,5,322200,256,1258.59,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,6,608400,512,1188.28,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,7,1033900,1024,1009.67,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,8,2010200,2048,981.54,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,9,3954100,4096,965.36,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,10,8085200,8192,986.96,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,11,16516100,16384,1008.06,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,12,32984200,32768,1006.6,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,13,67464800,65536,1029.43,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,14,128612000,131072,981.23,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,15,73000000,262144,278.47,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,16,109086300,524288,208.07,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,17,217719100,1048576,207.63,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,18,433173200,2097152,206.55,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,19,841162200,4194304,200.55,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,1,11801600,4194304,2.81,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,2,11541200,4194304,2.75,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,3,11796400,4194304,2.81,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,4,11640400,4194304,2.78,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,5,11784300,4194304,2.81,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Warmup,6,11688400,4194304,2.79,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,1,11939900,4194304,2.85,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,2,12142900,4194304,2.9,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,3,12202100,4194304,2.91,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,4,11869300,4194304,2.83,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,5,11829900,4194304,2.82,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,6,11776200,4194304,2.81,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,7,11667500,4194304,2.78,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,8,11854700,4194304,2.83,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,9,11665700,4194304,2.78,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,10,11807500,4194304,2.82,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,11,11870600,4194304,2.83,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,12,11973800,4194304,2.85,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,13,11952900,4194304,2.85,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,14,11782800,4194304,2.81,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,15,11675300,4194304,2.78,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,1,854451000,4194304,203.72,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,2,834168200,4194304,198.88,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,3,840607800,4194304,200.42,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,4,855974300,4194304,204.08,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,5,851987600,4194304,203.13,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,6,892346200,4194304,212.75,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,7,840650400,4194304,200.43,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,1,855531900,4194304,203.97,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,2,846706200,4194304,201.87,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,3,832746300,4194304,198.54,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,4,832331600,4194304,198.44,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,5,832930800,4194304,198.59,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,6,824414000,4194304,196.56,60,0,0,272
BitmapBenchmarks.IsBitSet_Loop,ISO8583NetBenchmark,BitmapBenchmarks,IsBitSet_Loop,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,7,832253600,4194304,198.42,60,0,0,272
